"kommune";"year";"bef_tot";"prop_unge_menn";"prop_kvinner_16_18";"prop_menn_16_18";"prop_menn_19_34";"prop_kvinner_19_34";"prop_shj_mottakere";"prop_shj_mottakere_6mnd";"gj_innt_17_34";"gj_innt_35_66";"gj_innt_alle";"lovb_ialt";"Orden";"Rusmiddellovbrudd";"Trafikkovertredelse";"Vold";"lovb_annet"
"0604";2016;27013;0.126864842853441;0.0153999925961574;0.0190278754673676;0.107836967386073;0.0946951467811794;0.0262096027838448;0.0104394180579721;275700;585200;458700;49.1;5.5;11;6.9;3.8;7.8
"0605";2016;29801;0.118284621321432;0.0173819670480856;0.0178181940203349;0.100466427301097;0.092513674037784;0.0338914801516728;0.0161403979732224;256800;507500;406500;65.6;7.3;12.7;13;8.6;9.2
"0612";2016;6767;0.100044332791488;0.0180286685384956;0.0187675483966307;0.0812767843948574;0.0837889759125166;0.0200975321412738;0.00783212649623171;258000;630400;505600;48.2;4;5;20.8;2.2;6.9
"0616";2016;3422;0.115429573348919;0.0187025131502046;0.021917007597896;0.0935125657510228;0.0809468147282291;0.0268848626534191;0.00672121566335476;226700;505500;394600;58.2;3.5;10.5;19.3;4.1;10.2
"0617";2016;4578;0.109873307121014;0.0190039318479685;0.0222804718217562;0.0875928352992573;0.0856269113149847;0.0316732197466142;0.0120139799038882;269800;497400;402900;61.8;6.6;9;20.1;7.4;8.3
"0618";2016;2422;0.132122213047069;0.0206440957886045;0.0260115606936416;0.106110652353427;0.100330305532618;0.0239471511147812;0.00536746490503716;216900;518600;397400;166.4;13.2;29.7;11.6;12;9.1
"0619";2016;4711;0.107620462746763;0.0241986839312248;0.0171938017406071;0.0904266610061558;0.0753555508384632;0.0261091063468478;0.00679261303332626;263200;521700;409100;32.5;1.9;4.2;12.9;1.9;5.1
"0620";2016;4497;0.117189237269291;0.0191238603513453;0.01578830331332;0.101400933955971;0.0965087836335335;0.0133422281521014;0.00311318656882366;284900;521100;420300;50.9;2.9;5.3;6.9;4.2;8.7
"0622";2016;2275;0.10021978021978;0.018021978021978;0.0140659340659341;0.0861538461538462;0.0953846153846154;0.0272527472527473;0.010989010989011;297400;512600;424400;58.9;4;8.4;14.1;3.1;7.9
"0623";2016;13794;0.114107583007105;0.0169638973466725;0.0193562418442801;0.0947513411628244;0.0885892416992895;0.02972306800058;0.0131941423807453;276800;476800;396400;42.8;3.2;8.5;6.7;4.1;9.2
"0624";2016;18205;0.118978302664103;0.0183466080747048;0.0187860477890689;0.100192254875034;0.0947541884097775;0.0298819005767646;0.00944795385882999;275900;526900;428000;51.5;4.2;11.3;10.1;3.5;8
"0625";2016;24431;0.122631083459539;0.0207932544717777;0.021898407760632;0.100732675698907;0.0983586427080349;0.0337276411117023;0.0117064385411977;257000;514400;410200;46.7;4.7;8.2;5.8;5;11.5
"0626";2016;25731;0.113598383273095;0.018343632194629;0.0210252224942676;0.0925731607788271;0.0873265710621429;0.0211806770043916;0.00800590727138471;262800;615400;482300;47;3.8;6.7;11;4;7
"0627";2016;21492;0.109482598176066;0.020286618276568;0.0204262050995719;0.0890563930764936;0.0864507723804206;0.0162386004094547;0.00423413363111856;260700;603200;479900;28.1;2.7;3.6;4.6;3.2;7.1
"0628";2016;9413;0.103367682991607;0.0194411983427175;0.0209285031339637;0.0824391798576437;0.0761712525231063;0.0261340699033252;0.00626792733453734;228000;542600;427100;42;3.2;6.4;9;4.9;9
"0701";2016;27178;0.124070939730665;0.0188755611156082;0.0209360512178968;0.103134888512768;0.0922069320774156;0.0327102803738318;0.0116638457575981;224400;515000;402500;69.4;6.9;18.9;8.6;8.8;9.3
"0702";2016;10741;0.111907643608603;0.0193650498091425;0.0191788474071316;0.092728796201471;0.0885392421562238;0.0317475095428731;0.00912391769853831;253200;521100;420700;64.3;4.6;13.9;16.6;8.1;8.9
"0704";2016;42276;0.124325858643202;0.0176932538556155;0.0182609518402876;0.106064906802914;0.102256599489072;0.0341801494938026;0.0117560790992525;260100;562900;438500;102.7;10.1;23.7;10.7;9.9;12.4
"0709";2016;43867;0.116442884172613;0.0189436250484419;0.0193083639182073;0.0971345202544054;0.0859188000091185;0.027013472542002;0.0106686119406387;244900;511200;406800;64.3;5.9;15.4;11.1;7.5;9.8
"0711";2016;6604;0.11084191399152;0.0180193821926105;0.0196850393700787;0.0911568746214415;0.0810115081768625;0.0287704421562689;0.0137795275590551;248600;500900;406000;32.7;2.3;4.8;4.1;5.9;8.6
"0713";2016;9297;0.115628697429278;0.0189308379047004;0.0198988921157363;0.095729805313542;0.0897063568893191;0.0230181779068517;0.0100032268473701;272400;550000;437100;43.2;3.8;5.2;11.4;3.7;6.7
"0714";2016;3163;0.10306670882074;0.0192854884603225;0.015491621877964;0.0875750869427758;0.079355042680999;0.0233955105912109;0.00569079987353778;263100;504100;411900;61.7;31.3;7;4.4;5.7;7.3
"0716";2016;9361;0.121675034718513;0.0192287148808888;0.0229676316632838;0.0987074030552291;0.0928319623971798;0.0286294199337678;0.0103621407969234;275100;539900;431600;31.7;2;5.4;10.9;2.5;4.3
"0722";2016;21621;0.105221775126035;0.0211368576846584;0.020350585079321;0.0848711900467138;0.0858424679709542;0.029600851024467;0.0131816289718329;227900;595300;458400;40.8;2.9;10.4;3.9;4;6.8
"0723";2016;4971;0.112854556427278;0.0193120096560048;0.0217260108630054;0.0911285455642728;0.0822772078052706;0.0315831824582579;0.00824783745725206;224600;519200;426400;48.5;2;7;5.4;3.6;9.7
"0728";2016;2474;0.109135004042037;0.0165723524656427;0.0169765561843169;0.0921584478577203;0.0800323362974939;0.0274858528698464;0.00929668552950687;288200;495800;412800;53.4;3.6;4.9;20.2;2.8;8.9
"0805";2016;35955;0.120428313169239;0.0193019051592268;0.018523153942428;0.101905159226811;0.0947017104714226;0.030287859824781;0.0125434570991517;245200;528800;414200;101.7;9.4;15.8;23.6;9.7;11.8
"0806";2016;53952;0.12082962633452;0.0187759489916963;0.0193319988137604;0.101497627520759;0.0961039442467378;0.0323806346381969;0.0141051304863582;245400;511100;405200;78.3;8;13.2;10.5;8.9;11.8
"0807";2016;12717;0.118502791538885;0.0161987890225682;0.0187937406621058;0.0997090508767791;0.0942832429032004;0.0363293229535268;0.0178501218840922;248300;480900;383700;76.2;8;23.1;14.2;9;11.4
"0814";2016;14088;0.119321408290744;0.0183844406587166;0.0217206132879046;0.0976007950028393;0.0875212947189097;0.0310193072118115;0.0111442362294151;261500;529000;420500;70.8;5;10.1;14.3;5.9;14.3
"0815";2016;10607;0.106627698689545;0.0181012538889413;0.0190440275289903;0.0875836711605543;0.0788158763080984;0.0487413971905346;0.018384085980956;224000;478600;380900;93.1;9.5;19;23.1;8.5;10.9
"0817";2016;4136;0.105174081237911;0.0207930367504836;0.0203094777562863;0.0848646034816248;0.0814796905222437;0.0323984526112186;0.0142649903288201;254000;456100;369700;61.9;6;14.7;11.6;7;9.4
"0819";2016;6534;0.112794612794613;0.0188246097337006;0.0215794306703398;0.091215182124273;0.0794306703397613;0.0459136822773186;0.0212733394551576;234100;465400;373300;60.3;5.8;19.9;11;7.3;8.7
"0821";2016;6101;0.148008523192919;0.0167185707261105;0.0175381085068022;0.130470414686117;0.113915751516145;0.0381904605802327;0.0109818062612686;223300;495400;378000;66.2;8.5;15.7;9;6.9;9.3
"0822";2016;4338;0.115260488704472;0.0193637621023513;0.0212079299216229;0.0940525587828492;0.0878284923928077;0.0315813739050254;0.00852927616413094;246500;488200;391900;38.5;3.2;4.4;12.4;3.2;7.8
"0826";2016;5940;0.105218855218855;0.0183501683501683;0.0196969696969697;0.0855218855218855;0.0734006734006734;0.0272727272727273;0.0121212121212121;237100;490900;391400;49.8;4;15.8;6.6;6.2;8.2
"0828";2016;2991;0.111668338348378;0.017719826145102;0.0167168171180207;0.0949515212303577;0.0752256770310933;0.0277499164159144;0.0046807087930458;253800;497900;396800;78.6;8.4;20.1;14.7;9;12
"0829";2016;2448;0.110702614379085;0.0187908496732026;0.0196078431372549;0.0910947712418301;0.0727124183006536;0.0212418300653595;0.00449346405228758;277500;474600;389400;40.8;4.1;7.8;8.2;5.3;8.2
"0831";2016;1323;0.108843537414966;0.0211640211640212;0.018896447467876;0.0899470899470899;0.0778533635676493;0.0249433106575964;0.00680272108843537;240600;465200;371900;43.8;5.3;8.3;3.8;4.5;8.3
"0833";2016;2246;0.11353517364203;0.0204808548530721;0.0231522707034728;0.0903829029385574;0.0716829919857525;0.0142475512021371;0.00222617987533393;284800;499800;403500;30.7;2.7;7.1;7.6;3.1;5.8
"0834";2016;3727;0.119667292728736;0.0203917359806815;0.0169036758787228;0.102763616850013;0.0920311242286021;0.0155621143010464;0.00295143547088811;297000;513000;411100;44.5;3.8;4;12.1;3.2;9.1
"0901";2016;6920;0.111271676300578;0.0200867052023121;0.0223988439306358;0.0888728323699422;0.0839595375722543;0.0372832369942197;0.0128612716763006;209200;488700;381800;48.8;5.3;7.8;6.1;5.8;10.3
"0904";2016;22550;0.137960088691796;0.0201330376940133;0.022350332594235;0.115609756097561;0.104168514412417;0.0227050997782705;0.00687361419068736;238800;625000;454900;70.7;8.6;13.2;8.5;7.2;10.6
"0906";2016;44313;0.119220093426308;0.0199264324238937;0.0203100670232212;0.0989100264030871;0.0941258772820617;0.0379346918511498;0.0160449529483447;238900;520600;410700;86;10.1;19.1;14.3;9.3;10.2
"0911";2016;2473;0.107157298827335;0.0186008896077638;0.0218358269308532;0.085321471896482;0.0857258390618682;0.0456934896886373;0.00849171047310958;232000;436100;352400;51.8;6.5;6.9;15;5.7;10.1
"0912";2016;2036;0.117387033398821;0.0245579567779961;0.0181728880157171;0.0992141453831041;0.0830058939096267;0.0412573673870334;0.00392927308447937;246000;478900;379300;30;2.9;2.5;2.9;3.9;5.9
"0914";2016;6014;0.10808114399734;0.0179580977718656;0.0201197206518124;0.0879614233455271;0.0877951446624543;0.0487196541403392;0.0211173927502494;225100;475800;381000;78.6;5.8;15.1;20.8;7.3;10.6
"0919";2016;5618;0.128515485938056;0.0194019223923104;0.0204699181203275;0.108045567817729;0.0996796012815949;0.0311498754004984;0.00569597721609114;275500;481200;393600;55.2;7.1;12.5;9.6;6.1;10.3
"0926";2016;10577;0.118370048217831;0.0170180580504869;0.0209889382622672;0.097381109955564;0.0918029687056821;0.0207998487283729;0.00538905171598752;257600;546700;430800;60.2;6.1;7.4;9.5;5.8;11.6
"0928";2016;5147;0.132115795609093;0.0202059452108024;0.0215659607538372;0.110549834855255;0.105692636487274;0.0110744122789975;0.00136001554303478;263400;464300;373900;36.3;4.9;3.5;3.7;5.4;6.6
"0929";2016;1847;0.119653492149432;0.0211153221440173;0.0259880887926367;0.0936654033567948;0.0795885219274499;0.0249052517596102;0.00216567406605306;251800;465800;371600;50.4;6;6;12.5;3.8;8.7
"0935";2016;1317;0.125284738041002;0.0189825360668185;0.020501138952164;0.104783599088838;0.111617312072893;0.0265755504935459;0.00531511009870919;294700;446200;374700;35.7;3.8;5.3;5.3;4.6;5.3
"0937";2016;3582;0.115857063093244;0.0184254606365159;0.0212171970965941;0.0946398659966499;0.0940815187046343;0.0407593523171413;0.0139586823003908;252100;470300;383600;59.7;4.7;7.5;12.6;6.7;10.6
"1001";2016;88447;0.138602779065429;0.0188361391567832;0.0196954108109942;0.118907368254435;0.113548226621593;0.0254389634470361;0.00831006139269845;252200;542500;418900;89.2;11.7;14.9;9.3;8.8;11.5
"1002";2016;15529;0.117779638096465;0.0209929808744929;0.0215725416961813;0.0962070964002833;0.0942108313478009;0.0195762766436989;0.00425011269238199;249100;518200;403900;84.9;10.2;14.5;12.3;9.7;14.6
"1003";2016;9705;0.121895929933024;0.0212261720762494;0.0258629572385368;0.0960329726944874;0.0842864502833591;0.0193714580113344;0.00329726944873776;261800;505500;399400;47;7.3;4.9;6.1;7.7;9.4
"1004";2016;9096;0.120602462620932;0.0187994722955145;0.0206684256816183;0.099934036939314;0.0849824098504837;0.0197889182058048;0.00340809146877748;276800;526700;415500;44;5.9;8.5;7.7;5.5;8.9
"1014";2016;14308;0.13600782778865;0.0213866368465194;0.0225048923679061;0.113502935420744;0.109239586245457;0.0269080234833659;0.00747833379927313;271800;474500;379900;57.5;5.8;12.7;8.6;6;8
"1017";2016;6419;0.135846705094251;0.0188502882068858;0.0221218258295685;0.113724879264683;0.103910266396635;0.0218102508178844;0.00327153762268266;266300;473100;382300;72;6.7;14.5;12.5;7.9;12.8
"1018";2016;11260;0.125399644760213;0.0235346358792185;0.024866785079929;0.100532859680284;0.0990230905861457;0.0268206039076377;0.0115452930728242;256900;529000;417100;71.1;4.2;8.1;13;5.3;13.1
"1021";2016;2290;0.126637554585153;0.0235807860262009;0.0196506550218341;0.106986899563319;0.0956331877729258;0.0292576419213974;0.00480349344978166;275100;474900;383700;29.7;3.9;3.1;6.6;3.1;3.5
"1029";2016;4943;0.118146874367793;0.0196237102973903;0.0202306291725673;0.0979162451952256;0.0926562816103581;0.0267044305077888;0.00687841391867287;265300;499800;394900;54.4;5.5;6.7;18.8;6.1;8.7
"1032";2016;8497;0.126750617865129;0.0224785218312346;0.0229492762151348;0.103801341649994;0.0969754030834412;0.032952806873014;0.0091797104860539;264200;492800;392600;64.6;6.9;11.5;13.2;7.4;10.4
"1037";2016;5981;0.132084935629493;0.0155492392576492;0.0214011034943989;0.110683832135094;0.0916234743353954;0.019227553920749;0.00150476508944992;282600;481500;387300;43.6;4.8;7.2;7.5;7;8.9
"1101";2016;14942;0.129902288850221;0.0218846205327265;0.0218846205327265;0.108017668317494;0.0965064917681703;0.0278409851425512;0.00916878597242672;287500;552400;435000;51.9;5.8;10.3;12.9;5;9.9
"1102";2016;74820;0.142969794172681;0.0191793638064689;0.0209435979684576;0.122026196204223;0.114902432504678;0.0263432237369687;0.011053194333066;307600;613400;480100;69.7;7.2;13;9.5;5.7;10.1
"1103";2016;132644;0.143082235155755;0.017475347546817;0.0191791562377492;0.123903078918006;0.119982811133561;0.0289873646753717;0.0123789994270378;303700;693900;522700;74;7;11.4;5.1;7.5;10.4
"1106";2016;36951;0.136099158344835;0.0184568753213715;0.0194040756677762;0.116695082677059;0.105382804254283;0.0329355091878434;0.0126654217747828;269500;544600;428100;107.2;18.1;22.5;8.1;10.6;17.1
"1111";2016;3313;0.11801992152128;0.0181104738907335;0.020223362511319;0.0977965590099608;0.0911560519166918;0.0307878056142469;0.00845155448234229;297500;521100;416600;29.6;5.1;5.4;4.2;4.2;6.6
"1112";2016;3243;0.127967930928153;0.0240518038852914;0.0237434474252236;0.104224483502929;0.0980573543015726;0.0249768732654949;0.00246685168054271;259500;494700;387500;36.7;4.6;6.8;7.1;6.8;5.2
"1114";2016;2825;0.129203539823009;0.0219469026548673;0.023716814159292;0.105486725663717;0.096283185840708;0.0109734513274336;0.00141592920353982;322700;538900;440700;36.5;1.8;2.5;18.8;3.5;5.7
"1119";2016;18591;0.140444301005863;0.0213006293367759;0.0209241030606207;0.119520197945242;0.11075251465763;0.0194717874240224;0.0095745253079447;308900;533600;429300;37;3.6;5.3;5.4;3.9;8.1
"1120";2016;18970;0.137480231945177;0.0226146547179757;0.0231945176594623;0.114285714285714;0.109225092250923;0.0201370585134423;0.00632577754348972;305300;567800;454300;48.7;3.4;9.3;9.7;4.3;9.6
"1121";2016;18572;0.141557182855912;0.0197070859358174;0.0212147318544045;0.120342451001508;0.110758130519061;0.0259530475985354;0.0130842127934525;319600;596100;469900;78.4;9.3;12.8;10.2;6.9;14.2
"1122";2016;11853;0.148401248629039;0.021429174048764;0.0221884754914368;0.126212773137602;0.11828229140302;0.030287690879946;0.0124862903906184;307200;562800;445900;53.4;3.9;8.9;9.6;4.5;8.9
"1124";2016;26096;0.139868179031269;0.0191983445738811;0.0206928264868179;0.119175352544451;0.113312385039853;0.0213059472716125;0.00892857142857143;326400;705500;538400;48.2;4.4;9.6;5.5;4.3;11
"1127";2016;10737;0.134115674769489;0.0193722641333706;0.0269162708391543;0.107199403930334;0.101704386700196;0.0326906957250629;0.0135047033622055;272900;667800;499100;27;2.1;5.1;4.3;2.9;4.7
"1130";2016;12464;0.132942875481386;0.022785622593068;0.0218228498074454;0.111120025673941;0.101572528883184;0.024390243902439;0.00826379974326059;285300;563000;435700;37.6;3.6;8.9;4;5.4;7.5
"1133";2016;2737;0.11362805991962;0.0244793569601754;0.0222871757398612;0.0913408841797589;0.0748995250274023;0.0189989039093898;0.00694190719766167;293000;557400;446600;21.2;2.6;1.8;4;2.9;5.5
"1134";2016;3903;0.102485267742762;0.0217781193953369;0.0171662823469126;0.0853189853958494;0.0848065590571355;0.0333077120163976;0.00871124775813477;285300;516600;417900;20.2;3.1;2;4.6;2.3;5.1
"1135";2016;4710;0.115498938428875;0.0222929936305732;0.0203821656050955;0.0951167728237792;0.0887473460721868;0.0299363057324841;0.00785562632696391;275600;530700;408400;45.6;9.1;8.3;5.9;6.4;10
"1142";2016;4856;0.127471169686985;0.0207990115321252;0.0187397034596376;0.108731466227348;0.096993410214168;0.0296540362438221;0.00906095551894563;312000;648400;505000;35;2.9;3.9;11.5;3.5;5.8
"1146";2016;10925;0.12512585812357;0.0204118993135011;0.0246224256292906;0.100503432494279;0.101327231121281;0.02279176201373;0.00695652173913044;296000;569300;443400;37.2;3.4;5;9.6;3.1;8.6
"1149";2016;42187;0.12503851897504;0.021618033991514;0.0216654419607936;0.103373077014246;0.0974944888235712;0.0194846753739304;0.00623414796027212;281500;529400;420500;52.6;6.2;10.6;8.9;6.6;9.7
"1160";2016;8788;0.134160218479745;0.0202548930359581;0.0232134729176149;0.11094674556213;0.0950159308147474;0.0208238507055075;0.00466545289030496;302400;623500;469200;48;11.7;9.1;11.7;4.4;6.3
"1201";2016;277391;0.150740290780883;0.0166660057464013;0.0173437494367157;0.133396541344168;0.125050920902264;0.0250693065023739;0.0109123944179876;282500;591300;452900;74.3;7.8;9.7;7.7;8.2;11.2
"1211";2016;4106;0.120798830979055;0.017535314174379;0.0207014125669752;0.10009741841208;0.0857282026302971;0.0202143205065757;0.00828056502679006;290800;512500;411600;32.1;3.4;3.7;9.5;4.4;6.3
"1216";2016;5593;0.123726086179153;0.0187734668335419;0.0198462363668872;0.103879849812265;0.0926157697121402;0.0237797246558198;0.00643661720007152;303400;531200;427800;44.5;3;5.5;16.3;3.9;8.8
"1219";2016;11778;0.129988113431822;0.0202071659025301;0.0248768891152997;0.105111224316522;0.0914416709118696;0.0202071659025301;0.00602818814739345;289100;552200;431500;25.6;2.8;4.2;4.8;3.2;6.3
"1221";2016;18775;0.131984021304927;0.02237017310253;0.0216777629826897;0.110306258322237;0.102956058588549;0.0264713715046605;0.00660452729693742;265200;556400;428500;42.7;6.6;8.7;6.7;5.5;7.8
"1222";2016;3140;0.121019108280255;0.0229299363057325;0.0226114649681529;0.0984076433121019;0.0863057324840764;0.0226114649681529;0.00859872611464968;284500;521100;422800;31.5;1.9;6.4;8;3.8;8
"1223";2016;2797;0.121558813013944;0.0196639256346085;0.0228816589202717;0.0986771540936718;0.081515909903468;0.021809081158384;0.0078655702538434;281300;556700;419800;42.9;6.8;6.8;6.4;6.1;8.2
"1224";2016;13271;0.113179112350237;0.0209479315801371;0.0214753974832341;0.0917037148670032;0.0824353854268706;0.023735965639364;0.00783663627458368;263300;517800;406500;23.6;1.9;4.2;3.4;3.3;7.3
"1228";2016;6930;0.113275613275613;0.0202020202020202;0.0194805194805195;0.0937950937950938;0.0888888888888889;0.0297258297258297;0.00678210678210678;271100;500300;401300;66.7;4.9;12;21.5;7.2;9.4
"1231";2016;3401;0.103793002058218;0.0199941193766539;0.0202881505439577;0.0835048515142605;0.0835048515142605;0.0161717142017054;0.00352837400764481;255900;490400;384300;33.5;2.6;2.4;9.7;3.2;8.8
"1235";2016;14425;0.119584055459272;0.0210745233968804;0.0177469670710572;0.101837088388215;0.0904679376083189;0.0215597920277296;0.00783362218370884;266200;519600;406700;47.4;2.8;7.6;9.8;4.6;8.9
"1238";2016;8475;0.117050147492625;0.0197050147492625;0.0178171091445428;0.0992330383480826;0.0831858407079646;0.023952802359882;0.0103834808259587;278800;522600;410700;23.4;2.9;2.2;5.5;3.2;5.1
"1241";2016;3876;0.107843137254902;0.0198658410732714;0.0188338493292054;0.0890092879256966;0.0781733746130031;0.00928792569659443;0.00361197110423117;290600;589800;452900;24.5;2.1;3.6;3.6;1.5;8
"1242";2016;2443;0.108063855914859;0.0167826442898076;0.0196479738027016;0.0884158821121572;0.086778550961932;0.0196479738027016;0.00573065902578797;281900;505900;412400;31.9;4.1;2.5;7;3.7;7.8
"1243";2016;19742;0.131091074865768;0.0182858879546145;0.0196028771147807;0.111488197750988;0.103636916219228;0.0238071117414649;0.00774997467328538;294200;566400;449700;45.1;5.7;7.3;8.9;5.2;8.6
"1244";2016;5118;0.128370457209848;0.0195388823759281;0.0181711606096131;0.110199296600234;0.101797577178585;0.0101602188354826;0.00136772176631497;370500;697500;540900;22.3;2.3;4.7;3.3;2.9;5.9
"1245";2016;6975;0.130609318996416;0.017921146953405;0.017921146953405;0.112688172043011;0.100501792114695;0.0230824372759857;0.00673835125448029;297000;529100;423000;29.7;2.4;4.7;4.3;4.2;6.9
"1246";2016;24870;0.133735424205871;0.0215520707679936;0.0236027342179333;0.110132689987937;0.103216726980298;0.0271813429835143;0.00952955367913148;282600;580400;455100;43.3;3.3;7.4;7.7;4.6;7.5
"1247";2016;28380;0.120014094432699;0.0206483439041579;0.0206835799859056;0.0993305144467935;0.099753347427766;0.0156448202959831;0.00489781536293164;287900;554500;441000;33.4;3.4;6.8;4.7;4.3;6.8
"1251";2016;4125;0.114666666666667;0.0179393939393939;0.0184242424242424;0.0962424242424242;0.0943030303030303;0.0303030303030303;0.00654545454545455;269000;483700;382500;49.7;2.4;2.2;28.1;3.2;7.8
"1253";2016;7957;0.127183611914038;0.0193540278999623;0.0235013195928114;0.103682292321227;0.0981525700640945;0.0178459218298354;0.00439864270453689;278100;509400;403400;20.9;2;1.3;2.9;3.1;8.8
"1256";2016;7812;0.125320020481311;0.0204813108038914;0.0206093189964158;0.104710701484895;0.104966717869944;0.0245775729646697;0.00512032770097286;294900;543300;434600;32.6;2.7;5.6;7.6;3.8;6.1
"1259";2016;4852;0.127988458367683;0.018755152514427;0.0208161582852432;0.10717230008244;0.0931574608408904;0.0476092333058533;0.0234954657873042;283700;524900;417100;27.6;2.3;2.5;3.5;5.6;9.1
"1260";2016;5077;0.122316328540477;0.0179239708489265;0.0196966712625566;0.10261965727792;0.089028954106756;0.037226708686232;0.0126058696080362;271200;482900;391400;27;3;2.6;4.3;5.3;7.5
"1263";2016;15607;0.116678413532389;0.0206317677965016;0.0203754725443711;0.0963029409880182;0.093675914653681;0.0246043442045236;0.00704811943358749;293700;540400;432900;46.8;4.8;8.1;11.9;5.3;7.1
"1401";2016;11923;0.132433112471693;0.0208840057032626;0.0245743520925941;0.107858760379099;0.0972909502641953;0.0251614526545333;0.00813553635829909;251000;551400;427100;47.1;7.4;10.1;9.4;7.4;7
"1411";2016;2370;0.111392405063291;0.0223628691983122;0.0181434599156118;0.0932489451476793;0.0949367088607595;0.0118143459915612;0.00168776371308017;293400;524300;412600;20.3;3.4;2.5;4.2;2.1;4.6
"1416";2016;4161;0.114876231675078;0.0216294160057678;0.0249939918288873;0.0898822398461908;0.0790675318433069;0.0278779139629897;0.00793078586878154;226900;492400;384100;33.9;4.1;6.5;5.3;5.3;7.9
"1417";2016;2689;0.100409074005206;0.0174786165860915;0.0167348456675344;0.083674228337672;0.0866493120119003;0.0189661584232057;0.00595016734845668;274200;504100;395000;32.4;6.3;5.2;6;6.7;3.3
"1420";2016;7839;0.151932644469958;0.0186248245949738;0.019645362928945;0.132287281541013;0.122081898201301;0.0205383339711698;0.00650593187906621;272900;535600;409100;39.3;5;6.5;7.9;3.6;7.4
"1424";2016;5359;0.113267400634447;0.0158611681283822;0.022578839335697;0.0906885612987498;0.0824780742675872;0.0177271879081918;0.005598059339429;290200;536300;424900;20.9;2.1;3.2;2.6;3.4;6.7
"1426";2016;5093;0.113489102689967;0.0180640094247006;0.0196347928529354;0.0938543098370312;0.0940506577655606;0.0149224425682309;0.00647948164146868;266200;492400;390200;22.4;2.9;3.5;3.3;3.9;5.3
"1429";2016;2830;0.12791519434629;0.0353356890459364;0.031095406360424;0.0968197879858657;0.0890459363957597;0.0226148409893993;0.00353356890459364;203000;511300;370900;23.7;2.8;3.5;4.2;3.2;6.4
"1431";2016;3020;0.12682119205298;0.0195364238410596;0.026158940397351;0.100662251655629;0.0874172185430464;0.0231788079470199;0.00894039735099338;245400;516600;394800;46.4;4;11.9;18.5;4.3;4.3
"1432";2016;12900;0.138682170542636;0.0193798449612403;0.019922480620155;0.118759689922481;0.108217054263566;0.0277519379844961;0.00930232558139535;281300;570000;447200;50.9;6.4;9.8;10.4;7.1;7.6
"1433";2016;2840;0.12112676056338;0.0183098591549296;0.0253521126760563;0.0957746478873239;0.0919014084507042;0.0253521126760563;0.00563380281690141;273300;509300;403300;43;22.2;2.1;9.2;2.8;4.2
"1438";2016;3846;0.109204368174727;0.0215808632345294;0.0239209568382735;0.0852834113364535;0.0678627145085803;0.0197607904316173;0.0046801872074883;248300;515100;388700;23.4;2.1;1.6;4.9;2.3;9.6
"1439";2016;6046;0.115448230234866;0.0198478332782005;0.0178630499503804;0.0975851802844856;0.0845186900430036;0.0153820707906054;0.0028117763810784;273300;542800;420300;31.3;4.8;5.8;3.6;4.8;6.8
"1443";2016;6015;0.119866999168745;0.0237738985868662;0.0231088944305902;0.0967581047381546;0.0902743142144638;0.0196176226101413;0.00698254364089776;243500;513600;400900;52.2;6;11.5;15.8;5.2;7.6
"1445";2016;5784;0.108056708160443;0.0202282157676349;0.0188450899031812;0.0892116182572614;0.0867911479944675;0.0190179806362379;0.00518672199170124;244300;525500;405800;22.3;1.9;2.8;7.8;2.6;3.5
"1449";2016;7168;0.122907366071429;0.0212053571428571;0.01953125;0.103376116071429;0.0874720982142857;0.0168805803571429;0.00460379464285714;257200;482300;385600;37.7;3.3;4.3;17.6;2.9;4.5
"1502";2016;26732;0.131340715247643;0.0181804578781984;0.0193775250635942;0.111963190184049;0.104743378722131;0.0203501421517283;0.00714499476283106;272700;567300;440200;50.8;8;10.3;7.9;5.8;7.6
"1504";2016;46747;0.138768263204056;0.0183113354867692;0.0192097888634565;0.119558474340599;0.107001518814042;0.02229020044067;0.00633195713093888;276000;567200;440000;62.9;9.5;12.4;8.9;7.7;9.9
"1505";2016;24526;0.130188371524097;0.0182255565522303;0.0194079752099812;0.110780396314116;0.0954089537633532;0.0285819130718421;0.00689064666068662;273200;529300;418300;62.4;9.3;14.1;6.7;6.7;11.3
"1511";2016;3256;0.108415233415233;0.0184275184275184;0.0282555282555283;0.0801597051597052;0.0703316953316953;0.0110565110565111;0.00214987714987715;249800;511200;396100;19.7;2.1;2.1;4.6;3.7;4.9
"1515";2016;8972;0.117142220240749;0.0215113687026304;0.0196165849308961;0.0975256353098529;0.0909496210432457;0.0173874275523852;0.00412394115024521;286700;569900;445700;24;1.8;3.1;6.4;3.2;5.8
"1516";2016;8430;0.130486358244365;0.0205219454329775;0.0232502965599051;0.10723606168446;0.0896797153024911;0.0249110320284698;0.0110320284697509;255900;570400;437900;39.6;4.6;5.8;7.1;4.9;7
"1517";2016;5189;0.134900751589902;0.019849682019657;0.0256311428020813;0.10926960878782;0.0996338408171131;0.0271728656773945;0.00693775293890923;263700;519400;401000;39.7;4;5.6;11.6;5;8.5
"1519";2016;9037;0.143189111430785;0.0185902401239349;0.0222418944339936;0.120947216996791;0.109107004536904;0.0194754896536461;0.00520084098705323;222800;514800;382600;42.3;4.4;9.5;6.4;6;7.2
